time_slot,channel_id,PU(transmitter)_x,PU(transmitter)_y,PU_active,SU_id,SU(transmitter)_x,SU(transmitter)_y,SU(receiver)_x,SU(receiver)_y,SU_request,transmit_power,channel_gain,SINR,interference_level,throughput,energy_consumption,QoS_violated
3945,0,24.330287634460312,65.2684958946984,0,2,93.54516627811299,31.0170389578698,68.05290198630004,12.691315749464781,1,0.2895724170485699,0.03344266028493139,15.271951728549356,0.0,201.21576996921706,0.0014391139206124655,1
3946,1,94.87967125586596,34.17200424485265,1,2,70.47021096072922,25.226787137874453,13.525878756614373,43.46612194418596,1,0.945265046084292,0.002492488031785665,0.47274924081035347,0.004639822492789278,27.9255904651883,0.03384941899127357,1
3947,2,35.715758957622825,18.53828995547285,0,0,8.484928529795743,81.89526997620446,78.18732725429275,74.67144703000422,1,0.29591010776144216,0.029411620850320293,24.417723347718724,0.0,233.38814547856956,0.0012678883320606583,1
3948,3,65.18649476671875,17.832824945541482,1,0,7.9459614089720905,92.79246081656295,24.789436599398627,67.51172594999362,0,0.9504003598895413,0.041601871116889,12.672399427497416,0.0026451419755399337,188.65972723679198,0.005037643002944793,1
3949,4,74.28532311143964,58.53278530502391,0,2,21.06618687807741,32.175039657738814,89.10839760576887,31.235018530091494,1,0.941744908524158,0.08126905304245434,201.53243076288862,0.0,383.1004564823331,0.0024582192219584787,0
3950,0,2.2902161464912307,54.69212946240455,0,0,23.9722501597325,84.77165091493232,72.186184754493,32.09863051395872,1,0.8297855747436907,0.0484227470647262,87.60404070438899,0.0,323.46502939628186,0.002565302263824649,0
3951,1,95.89673461572463,87.5935020350232,1,0,49.21502931665166,42.17356527004402,71.71958548995313,65.76037088543022,1,0.8989644797742185,0.043428303988762004,15.400218030921012,0.0017916857744130787,201.78215448055315,0.004455123782543083,1
3952,2,34.44413060873649,64.00030784119363,1,0,53.645541185651915,52.45153898119563,30.589175911941314,70.73369023294546,0,0.588736965830318,0.08194718050780563,6.472879872753378,0.006503109613249154,145.08321655139343,0.004057926035599309,1
3953,3,18.977889343122424,81.92749760805246,1,2,14.580779719810877,17.812831860834265,39.28607406157126,72.2880161843476,1,0.74134576496579,0.08274504465518284,6.559039790972251,0.009171219666010087,145.91014917744968,0.005080837515856141,1
3954,4,85.07077917284981,3.2413062452608776,1,0,97.3531960168731,58.44208594765088,73.15152466430746,15.840329382612762,0,0.11954230408969706,0.08087843622807463,1.5329781624671122,0.005772370525077567,67.04173196076768,0.0017831028347619284,1
3955,0,70.28992828234144,67.09931470285952,0,2,82.47689396161192,95.26532351818938,36.34730369661436,6.509759707224005,1,0.11649553071593666,0.06754374529280656,11.817652599010485,0.0,184.00300842779387,0.0006331175293176475,1
3956,1,8.674327262335257,23.3708638429621,0,0,63.34877338994682,5.055886634426743,45.29030753249105,50.457098684731484,0,0.9404727528793355,0.003926798145538609,17.58418985328251,0.0,210.8001946288548,0.004461441556416665,1
3957,2,11.704458137676955,25.283895996571015,0,1,27.790550213362252,26.128715396227452,55.892658877064015,39.86798103842643,0,0.34922050554224937,0.035973740588638545,95.22259362234941,0.0,329.41518909059414,0.0010601226538648945,0
3958,3,71.5191870653649,72.0576529089341,0,0,91.03399633465862,69.43811631540167,29.832668786488693,92.92785029273534,1,0.8389237473112311,0.05523009939957558,138.45834340738153,0.0,356.1845219590648,0.002355306570711513,0
3959,4,7.478325595908397,79.34329588249409,1,0,31.52438546864097,26.869587039467234,76.32975622257814,0.5758441768139666,1,0.46093457094525725,0.030207229900949126,4.179316665726678,0.0030044130505720757,118.63808840912202,0.0038852157282787147,1
3960,0,91.71754351240651,37.17354751385527,0,2,31.923721114662218,36.79692347281184,27.460433425910235,80.89438307031652,1,0.8332706643909008,0.04276118136231218,58.89667387554128,0.0,295.22019928864825,0.0028225394589400715,0
3961,1,74.15401369476332,79.00768168683062,1,2,35.29260234515158,29.00935375712994,5.28989627846006,99.18808330039414,0,0.21435052608111183,0.011696939506963346,0.4009511481842513,0.005779560731917905,24.32033246006005,0.008813634337420904,1
3962,2,33.54922059669888,44.37446753523556,1,0,4.793508665608714,96.74688399832753,78.67822766356417,85.03802303484719,1,0.25322582910239616,0.003893201776289144,0.23902914282701387,0.0033342588654188326,15.460506053407244,0.01637888254425584,1
3963,3,36.293877922533824,85.76453483703807,1,1,6.185401788663237,48.71226327951297,37.12682084207525,81.47765812775593,1,0.6838277571243763,0.05690907981991572,14.381461664242812,0.0020932438540142303,197.15603503145286,0.0034684596570773176,1
3964,4,50.64960962041014,2.490377217859263,0,0,47.58032558493363,13.38502547142757,84.58922405021109,2.2473966622729935,1,0.10007252733990532,0.07297278522578934,14.012423954493114,0.0,195.40425164290014,0.0005121307545071045,1
3965,0,36.09694136485402,8.349507081485063,1,0,88.17534078007866,12.228798636774751,62.3687117996323,86.54072989252134,1,0.419774768970546,0.054358166916952395,30.527347709220244,0.0003823873306055383,248.92659504418793,0.0016863395701439236,1
3966,1,78.34685514383158,77.63518072676816,1,1,94.2374764278247,31.034649795225512,83.10157231958797,58.41437875279931,1,0.17477968060749485,0.03535048412822681,1.3718710913169743,0.00392579315104107,62.30128015331399,0.0028053946463378276,1
3967,2,97.47369441016157,62.40896278303323,1,2,77.57181701710378,40.09855192856623,38.14937412783359,65.39865796836406,0,0.3357445635894404,0.09513594478318928,10.087871833437282,0.00230818670927341,173.54552906092664,0.0019346194826888974,1
3968,3,58.45215154381931,55.902025363551836,0,0,40.442179257967695,28.886550043882732,55.95130023221543,39.69468341279268,1,0.8482035020183203,0.022909302963223466,23.291903493837573,0.0,230.12018188513923,0.00368591529601594,1
3969,4,44.60373276675289,61.397880733857335,0,2,31.049154842127223,55.0543407413032,1.2663118989583277,94.40024172546345,1,0.9379224962253082,0.05235994721228428,376.0091696725244,0.0,427.922790156828,0.002191803090669158,0
3970,0,22.277414026821717,93.01906274221507,1,2,21.570456716331655,87.17976094188538,25.705571353368118,52.30734234702974,0,0.49053158954024356,0.02704127317087255,3.1562557412927505,0.003892583132540036,102.76422141931644,0.004773369349681754,1
3971,1,65.34334192478002,65.55370314380662,1,1,53.84500459533746,78.81734194616669,87.45257773235132,61.764094502538605,0,0.8386967595971174,0.09471105356540768,8.197604286403852,0.008899908809350252,160.062906459476,0.005239794608938081,1
3972,2,68.55768618153971,64.7476116659836,1,1,48.24605160335382,57.898789949322804,44.08109651463388,20.891465508692875,1,0.11400689978459087,0.0023370315613796535,0.11413653368114705,0.0019021505990832353,7.7963020465907205,0.014623200137717254,1
3973,3,68.51906070143637,75.94708797062277,0,2,46.689674213670386,72.42491088587128,63.5884779883245,55.81469249930387,1,0.7947547994584814,0.08809298985889752,82.15477002692123,0.0,318.8863559216804,0.002492282225964518,0
3974,4,2.6985035868492324,86.66207056398267,0,0,31.622295905093324,66.24240383596151,27.989518734088882,22.064680947104588,1,0.9710561400945111,0.05620582112759434,60.37178504075612,0.0,296.9751820377372,0.003269822515678413,0
3975,0,89.9122100660471,26.191247823835496,1,2,58.1926884670082,6.596379117200901,85.2567243329934,11.455157097921498,1,0.711150441114745,0.09355621810687477,15.795936100506243,0.0034221413494059474,203.50201497527507,0.0034945621433113854,1
3976,1,33.81065634291767,61.6748859233304,1,0,60.79318050512757,63.46990261103556,59.35307775238346,51.50419905657404,1,0.7812208621861204,0.07820175033260905,6.3359098880681595,0.009498153026067638,143.74879587225053,0.005434625396415603,1
3977,2,74.41657624816091,58.397496355247526,0,0,87.51945942597021,87.2069071718799,90.79598747906708,84.61068070588678,0,0.834268661604661,0.06685315580093029,59.18011175958977,0.0,295.56074403842933,0.00282266395524273,0
3978,3,75.98069071003198,13.484948149834253,1,1,76.14032437327631,83.00348429565331,24.358271153613497,87.74049116209945,1,0.42672608543477564,0.07529700376418609,21.479630509020367,0.000981959761842062,224.52732087465694,0.0019005530457135047,1
3979,4,65.05549788122396,52.0316973910712,0,0,32.9889176865778,47.00501849458133,72.73709059031273,93.69792457951061,1,0.19057555335477055,0.08315244674727575,143.09619016204485,0.0,358.54441907943334,0.0005315256427991536,0
3980,0,39.486652314429215,6.955051474046536,1,0,37.9536896317198,32.58982463575207,2.0491865464633108,93.6273785367916,0,0.48686434581158844,0.030688087462666856,2.8253689014587535,0.004929349229527735,96.77994407839792,0.005030632590431802,1
3981,1,60.838421681652555,18.495958740233963,1,2,23.949990428707313,37.78237626215212,59.779138490663975,96.8660204015727,1,0.13351056652732818,0.07170896276487071,2.1597885333934936,0.0037966214789961583,82.99140051453371,0.0016087277005913366,1
3982,2,4.019869125787656,91.29630819181804,0,1,17.085221625075285,56.579971961236595,30.145552636250482,72.17385664797412,0,0.7102224275148811,0.013995249057349581,24.42705885832989,0.0,233.41463451919452,0.0030427501940274732,1
3983,3,76.18957921879063,11.924318154234347,0,0,10.889156237512642,40.96129330113266,12.31944259335921,11.152930524113714,1,0.8795871387625348,0.08136914161558716,119.64499864297954,0.0,345.7312149711325,0.0025441357277844927,0
3984,4,9.958864832833891,57.89162998467945,1,0,3.4120453715773214,34.84762819235231,62.67466382447924,61.784555232834734,1,0.8847951987550279,0.0945562885066083,18.514873829865497,0.00409357122322892,214.3251115096121,0.004128285241027677,1
3985,0,39.67509257996017,32.34806959930736,1,1,41.76816982556165,11.861497574111745,2.9108591730757083,60.890492776879725,0,0.8689337031803984,0.061546925278448024,6.8308845345907345,0.007349838280027035,148.45876378956655,0.0058530306675531885,1
3986,1,10.361878766496657,55.53132907266125,1,2,95.91218463745709,10.616480860200184,15.628159951174814,10.720803257488798,1,0.4261114769222625,0.08743140931235768,8.122234924516318,0.004446664258386914,159.469366216813,0.0026720584922302064,1
3987,2,83.70744458190946,23.49735424524031,0,1,53.801166579667004,2.9373333951511094,37.07425228328057,70.28272334842191,1,0.6479479375867332,0.09920031179880555,103.95923612718494,0.0,335.6842657614456,0.001930230284063918,0
3988,3,55.03023934359592,44.43794546776601,1,1,74.21568819431168,99.3891877472677,44.68196513789312,41.40083184461664,1,0.4472907292784086,0.016987367545014356,2.9087649576954413,0.001712890835707975,98.33564174655316,0.0045486124540950025,1
3989,4,69.09551201692724,86.73334331482606,1,0,39.77222941648322,36.266042901692806,90.82649925634296,7.022368280502778,1,0.11913203625092221,0.026694593383089937,0.8602595799201955,0.0029117212921488966,44.775197425104665,0.0026606702022816046,1
3990,0,68.2582169842613,37.62169778193564,1,0,38.44053579828458,7.266240165452742,33.507095301416136,93.50563769190884,1,0.41432800400723435,0.04909123410757316,3.0900961992378546,0.005889255018198062,101.60673879076256,0.004077761031014818,1
3991,1,84.16062316585044,35.30309380009356,0,2,12.520244783067847,56.76486152884017,5.11477162469125,19.179293606794168,1,0.9285340025787745,0.08217849627275767,355.98364107962556,0.0,423.9857076728764,0.0021900125018015156,0
3992,2,13.256940334513468,44.61180792696653,0,0,29.985135411952125,67.50488784557514,96.22796631894947,12.395457635235907,0,0.5481137021448427,0.08230791634187268,56.5640701087917,0.0,292.354834867889,0.0018748234504748452,0
3993,3,65.97281404048842,10.049284424431526,0,0,92.867195726278,68.07766221472517,83.08032036580741,20.2712282854997,1,0.7303047519767868,0.0794805396793883,128.76668261018526,0.0,350.9888105496279,0.0020807066434752313,0
3994,4,57.51340544036574,38.734702458805494,0,1,49.020152355175874,96.94123773694976,22.743430678048703,76.42827479554937,1,0.8329286979760694,0.09343439621180297,376.8891607072567,0.0,428.0909663503366,0.0019456815525248537,0
3995,0,3.0897122571315383,0.6900250628165572,1,0,20.434268308929227,21.323677192715117,51.54245526554732,77.12066546689508,0,0.16301472404059375,0.09067489005235334,2.3767150004462354,0.005612978984171998,87.78102094840744,0.0018570611326034036,1
3996,1,20.142290882280257,50.339714514895185,0,2,66.37537458762597,89.47294939877884,15.53687277043948,8.57460121226975,0,0.4244430952429493,0.046875097673560455,48.13392712834482,0.0,280.93238244496035,0.001510837198752864,0
3997,2,26.75715413782208,84.79410791514293,0,1,40.544791575516946,90.61866496657628,95.56557415949193,51.27766701892076,1,0.9831679351232314,0.0859520204542866,224.9873841280079,0.0,391.0049212703199,0.002514464343350444,0
3998,3,7.255637542916615,55.207310394763184,1,2,82.73339756602392,45.77627194612817,51.62275488038082,69.01270361450638,0,0.11918817113988817,0.033627455024547746,3.682312673829162,0.00031074089862048596,111.36106387244233,0.0010702858425106776,1
3999,4,35.47198058988015,60.77251782060195,0,1,9.282754242852809,95.27992608569078,47.16890286134724,68.29606917360533,1,0.9894720371516625,0.08287585733497846,238.74767587716184,0.0,395.2686509773414,0.0025032899325605606,0
4000,0,2.7202508715475693,3.056337125976638,1,0,52.18075492481991,20.175914342755895,82.88600678596507,67.09378379881723,1,0.8084535063071911,0.09337662836144581,11.45968283308084,0.006003863163110651,181.9597719627638,0.004443034266000282,1
4001,1,55.318349225772955,85.95149801160751,0,1,80.12121309470234,33.9506924600268,12.8987361887135,42.43049858000379,0,0.20111316958486192,0.05191355361384505,33.123399986019464,0.0,254.63447479492743,0.0007898112341505184,1
4002,2,21.15009605797873,38.50035528002586,0,1,85.3783065126125,75.93987953247905,26.433784802521032,40.91402257323592,1,0.5776345606324699,0.008201241399420417,8.35081793741859,0.0,161.25462831763886,0.0035821269942870734,1
4003,3,28.70031055091986,97.48526806067068,0,0,39.634581123963486,94.51053631666453,73.26546151917202,91.93892722321361,1,0.9468136118900878,0.04882668582235325,84.7592936679313,0.0,321.1110559191984,0.0029485549983049504,0
4004,4,91.04716261712841,12.046536953026,1,0,74.1041022846692,7.790446801992634,61.39631879167007,95.32845756419982,1,0.8131941795957086,0.02726400748462555,5.906326479475585,0.0034363515413199154,139.3959267818737,0.005833701116923533,1
4005,0,50.281684912352546,94.46718847852377,1,2,96.57098317388977,67.2726942042339,15.902821643228027,17.6369227692028,1,0.804673063578712,0.05618143766768337,12.80333137749063,0.002716912184118374,189.34722962267318,0.004249721851925292,1
4006,1,26.901393124441586,63.4290906336323,1,2,62.19278592777465,94.31691117039657,21.067208432795248,99.55006844144664,1,0.7629577872001249,0.05803857406408172,4.614981379663082,0.00936589075379775,124.4640619192522,0.00612994441371486,1
4007,2,59.84617582480662,5.2340300290594115,0,0,81.15900038274924,10.2950452316242,87.98478786313527,13.758423340179526,0,0.13733264540483694,0.04321931987441015,53.35533285433644,0.0,288.2174840645643,0.0004764896389754866,0
4008,3,20.167143486749563,97.16990778367312,1,0,57.37495473551951,18.307034631252783,82.37270961304172,78.64048338110771,1,0.6407782188492422,0.06978615369335922,8.42175739010221,0.004340968711564658,161.79980915705897,0.00396031502278797,1
4009,4,7.439568576418488,1.3873068145264122,1,0,79.02126136823098,67.72783426184289,1.4882803000590972,10.42814763487041,0,0.3740088475654876,0.04919892976401736,1.8208548436053003,0.009545308118169914,74.80662145996719,0.004999675633873707,1
4010,0,2.0906354400268667,73.07001686909912,1,1,94.06985276227674,63.214091833941175,95.15059437596001,62.40361780229501,1,0.2742708344946455,0.07679568371781037,2.616077134134705,0.00763625262441656,92.72127260235017,0.0029580140979393716,1
4011,1,95.15290453762563,88.95299483880946,1,1,71.1461923909952,29.843355545431226,58.16735642028957,55.408564695459184,0,0.43835113823391314,0.012751868230712587,1.236731730837505,0.004226197427458065,58.06961163971599,0.007548718138583007,1
4012,2,72.46108241431163,17.581155423015737,1,1,15.442865761179636,93.65569695055177,47.12351702879124,99.87029765209769,0,0.8090766226138999,0.07679086459038192,15.599349375951185,0.00312334807004655,202.652739502243,0.003992428726148634,1
4013,3,79.99481482923824,34.33571906978084,1,0,8.192009839089497,38.66160762877462,35.55896792781633,51.82165039534819,0,0.21411329104427135,0.057637666613336955,5.993578904799177,0.001421798052959989,140.30154657725143,0.0015260935801608207,1
4014,4,98.0917728178832,56.12293405388602,0,2,81.20865446869074,34.13654149710036,37.580440453497985,63.370922513606274,1,0.3883367628928003,0.009291568918930845,8.176069461375665,0.0,159.89381561826946,0.0024287165764509556,1
4015,0,93.16287034134395,67.9809285844963,0,0,25.83663623059499,84.12475087315478,49.45890621163833,72.04837698120772,1,0.4183074056176974,0.025554752414012453,60.459625256030826,0.0,297.0783532577568,0.0014080709672127695,0
4016,1,73.69131986375159,87.18758677945942,1,1,87.52651329612236,56.166373510860254,21.057201494730105,72.55305993501379,1,0.21321141639246288,0.01711482902625095,0.36661729126227616,0.009185658105576968,22.530464294214948,0.009463249587091672,1
4017,2,69.39870698193194,76.1070470878306,0,1,19.615580741373872,44.2041471523247,13.147836874102314,63.77041888523155,0,0.2227587762065618,0.0857819247521156,66.25822874606942,0.0,303.58194403482037,0.0007337681961982677,0
4018,3,33.68499969353766,36.33311438189377,0,0,91.10467016615247,54.47505590574053,56.10090706878872,78.46322366162558,1,0.29459710877438167,0.07529228117213889,116.29895456545606,0.0,343.7023172542639,0.0008571286637538615,0
4019,4,10.401725179510212,82.17198117866684,0,0,80.52154536269954,71.69296269529293,45.316204792721734,73.21709128694438,0,0.6670055866183643,0.03426883141180595,76.50086236885542,0.0,313.807022927163,0.0021255279065174187,0
4020,0,57.3722548367576,96.60767210870132,1,1,88.1262912594996,8.33953866333248,67.69817884679773,36.81931262840532,1,0.4800131890090965,0.08945871781856354,4.471220502433884,0.008735669227034103,122.59313503659449,0.003915498081930222,1
4021,1,57.625329508859224,22.698618124163605,1,1,23.270740554968327,33.36528574425558,49.267620897774634,12.126444873498976,1,0.998562575539669,0.0792944688116485,7.935310501740219,0.009246751664874068,157.97589318710675,0.006320980683020986,1
4022,2,95.2237285415744,7.40955934544294,0,1,87.85336482633653,86.0514537124142,39.24204106983241,90.31013650554097,0,0.2421792175074126,0.008375372877489403,4.666971680761651,0.0,125.12889964833974,0.0019354379064515973,1
4023,3,44.257080666170936,42.66197319418959,0,0,58.75598144582326,73.25150576474833,34.35550778278562,0.9767821932271659,0,0.1650364203621658,0.09664624811530262,33.73523951125791,0.0,255.91640700621568,0.0006448840918326635,1
4024,4,69.08076243060684,88.13971039575509,1,1,8.400823487670351,7.3729601957086,57.737419224644725,20.367936371812167,1,0.9690757292880675,0.09372857603081483,11.19995450829869,0.007234410486774684,180.4401931551932,0.005370620076226385,1
4025,0,57.49706273967218,15.029150487919473,1,1,93.10405411649076,46.02754141948,27.872639857024584,55.002280470910804,1,0.7152417253233924,0.05453328596926617,7.106581764002233,0.004947275021002838,150.9546856624282,0.004738122022821648,1
4026,1,17.676022910104926,88.57981878820101,0,2,19.464177810616047,30.795599911246207,81.77017491342295,78.76244028210644,1,0.24148571948535313,0.06778407147801961,41.46123126969004,0.0,270.4037150645646,0.0008930562160902156,1
4027,2,59.20643077549167,99.22130237361667,1,0,21.349878514727962,79.29187854544955,79.36042433488676,21.35976738753832,1,0.8167242606919756,0.05339036254446924,6.515194837421317,0.0063374628573020925,145.49052538231638,0.005613590664630685,1
4028,3,54.01167093628201,5.400223088315636,0,2,70.40309501185348,14.381319317544039,64.39158947385988,63.480475868159694,0,0.4579271731214015,0.0437299601226113,25.615225286733153,0.0,236.7089936505817,0.0019345575515513102,1
4029,4,49.39059939093555,49.52563738554839,0,2,58.30642675445995,14.489752002221712,38.572281501669224,37.801670458104816,1,0.7485053375566223,0.02004196821812269,49.6755883675762,0.0,283.1609514524664,0.0026433917921019575,0
4030,0,51.34229336484748,32.88854947132502,0,1,90.29914360016193,74.15995334893435,60.21697889496254,0.3437077735412464,0,0.4509253657840181,0.07440331526156024,45.258459906184314,0.0,276.5822664837382,0.001630348069261275,1
4031,1,16.39879719588705,39.367985493131094,0,0,30.695419590406935,98.71458251748636,62.18565732417961,71.51345353590187,1,0.6818430920469621,0.012587068578595616,9.523754373800143,0.0,169.77887880757385,0.004016065442414028,1
4032,2,46.34777312306678,45.16347523463086,1,1,4.17214435520048,39.00051255634644,67.7451696188762,62.4988937432586,1,0.727749508727018,0.07149101642370871,27.04262817031599,0.001457167417223137,240.47748303668484,0.003026268807003985,1
4033,3,60.56532718215968,73.97039564511898,1,0,99.49993548202728,86.34973843299767,38.147548090094716,5.550743832673255,1,0.14020252899168015,0.06770666821678131,0.9213383192483832,0.009503207720328843,47.105578931080686,0.002976346521936635,1
4034,4,48.94491986855394,59.12997031711763,0,2,31.274386939445353,39.81036676585269,41.77452266882683,86.95294736509344,1,0.2707978964921234,0.09860691849913422,191.67711475795707,0.0,379.5020707673843,0.0007135610491689461,0
4035,0,48.86861951261473,96.12010882167803,0,0,16.192678871615495,65.67776555781616,91.07264727071951,17.0257482933437,1,0.6271915239842496,0.023603177511595234,56.92949248295581,0.0,292.81130602909354,0.002141964838543384,0
4036,1,7.751770979298578,33.276459923953404,0,1,98.43811118710735,48.672544243330904,11.062187842152849,80.43350935368039,1,0.14066094285873287,0.06092616043831925,33.151964898971094,0.0,254.69483398997923,0.0005522724591736109,1
4037,2,19.077415201671965,54.150408248274275,0,1,56.28936902396041,74.32401026825448,13.16112117035556,40.227247183952656,0,0.35444867501659894,0.019618759184487848,23.5626993112104,0.0,230.91986044448902,0.0015349423509930743,1
4038,3,32.09726927755007,81.3328530933697,0,1,14.885810206518057,5.720811810007865,99.06139554126838,21.817119969862876,1,0.8881000377507551,0.06675059516819819,75.095135924567,0.0,312.4866166543442,0.002842041826997927,0
4039,4,41.93469939259066,37.30284169936802,0,0,83.58214950839762,54.950495934139184,62.334990563738444,58.544143226912304,1,0.7959071368450463,0.05202450435511487,42.74331576687869,0.0,272.5495338239414,0.002920229298351868,1
4040,0,59.39374438586042,46.529920061090955,0,2,94.54189797568144,99.83637714616745,45.867812875606475,45.11144563233894,1,0.8067138313437469,0.034868055171353156,67.48394285545442,0.0,304.88469299593805,0.002645963694571347,0
4041,1,86.33451045230606,68.49745526852267,1,2,88.12800229060149,75.158810289184,12.000963898847028,90.04563790994028,1,0.12826369838706628,0.06520386060394676,2.714334979434702,0.002387652121089761,94.65519657110414,0.0013550623914837402,1
4042,2,15.916473808865394,86.07442186043063,0,0,19.861933590873825,23.023245527471794,64.39324392523595,64.42048436232616,1,0.5056026692040856,0.05728219510314977,56.479641515633894,0.0,292.2489579513627,0.0017300409589764531,0
4043,3,1.5088030210694936,41.568147042382876,1,1,5.268796426331002,30.568905297226966,77.56060828655987,82.03257010661257,1,0.8643117363523637,0.07536519977279837,10.219665074864626,0.006011504078201016,174.3978852349125,0.004955975986934515,1
4044,4,44.92371307759158,53.195047214674005,0,2,37.12996816774399,68.91732957098797,53.11868246349412,4.211201587723901,1,0.32305793394457605,0.004341664826582393,2.659940803018911,0.0,93.5910157057703,0.0034518049414956095,1
4045,0,43.21028974116281,97.5122285290839,1,1,35.48450205232289,14.890728700712963,4.92822336079054,47.53596588020197,0,0.9347946560097168,0.0839397923550393,11.064437227154485,0.006331574429844113,179.6344357125621,0.005203872225822195,1
4046,1,55.19012184951724,4.2469161947004,0,0,40.59190971182377,0.7089537482627528,51.06477266507241,32.54344763556099,0,0.11880844024302145,0.09488653777024693,82.74723158993201,0.0,319.3984797672631,0.0003719755959941272,0
4047,2,83.32217713715005,44.82287166595446,0,1,79.89806528429807,77.28511632145913,15.266622792984052,15.980691848578832,0,0.792065880385579,0.017329344437351926,14.96009384714451,0.0,199.81986148407253,0.0039638996370979585,1
4048,3,80.23605509824779,63.59818511292005,0,2,0.96465505294272,59.948102547612635,43.2473242984256,97.42294247755716,1,0.12170748984397811,0.023202540104405693,4.9489248658166565,0.0,128.63144786717598,0.0009461721135525146,1
4049,4,10.004328443001121,0.8427457562125151,1,2,67.4813461416507,67.28972751336494,29.265039271524497,68.9898112120122,1,0.4156892674396143,0.05114425522385964,6.910100178176222,0.0027797822020963355,149.18479829775325,0.0027864049782307457,1
4050,0,93.39953666766738,59.67865015664145,1,1,98.51540313439256,2.2089978710221225,13.069660750564882,30.908020031005922,0,0.9944883333286444,0.07080062801429485,6.734053857025003,0.009861321775669124,147.56124054190718,0.006739495567650203,1
4051,1,11.04143946744447,5.619995466300898,1,0,39.91531966101516,37.86552027160644,4.744604311440426,43.12694944359612,1,0.6252462046386902,0.0467554916642817,2.9365143483648763,0.009399641819627536,98.84593683867065,0.006325461807638193,1
4052,2,63.45705085342361,85.75583966481834,0,1,48.50574368831669,53.17588377317433,59.88388041477475,51.60612738915798,1,0.867235972143609,0.04669889725238752,72.02722185686302,0.0,309.518122133903,0.0028018907693118426,0
4053,3,67.24062935955757,80.7086095508566,0,0,62.79751230759752,69.7830415294406,57.27447464886356,1.521327791156657,1,0.4269080354065595,0.09981976160856475,55.67786894425459,0.0,291.235680482364,0.001465850726922042,0
4054,4,67.98774872230882,3.2255136798596262,1,1,28.558393776171755,84.45785851334459,15.964315214372093,77.42992732056815,1,0.9286823026817306,0.036069873200715356,5.392544360931143,0.0053841783362220015,133.81951335272288,0.006939812232720409,1
4055,0,26.53511716753909,4.88040245573761,1,2,71.85170722379134,28.65423909923519,91.78170921326134,80.74748968077174,1,0.4541620319710705,0.06004632823391472,2.7795105850288797,0.00968601571252183,95.9099714807129,0.004735295196361365,1
4056,1,33.03450917649919,75.36139315616023,0,0,20.29969750380317,90.69785289431512,87.44711480952779,72.6191067861579,0,0.3751078605634526,0.08236134718865125,32.419841125011494,0.0,253.13164849286468,0.001481868669188387,1
4057,2,54.86768751493969,36.954489257831035,0,0,6.4792007652952455,67.21430059159307,26.90676339478729,37.701581149585884,1,0.8341716880668186,0.01943734093685507,89.25084469223597,0.0,324.79342648430156,0.0025683145577418964,0
4058,3,19.958749580009837,57.502578793832484,1,0,80.13288362807141,39.85300891267746,50.41718868809553,9.953802299678316,1,0.7372432534443696,0.09555981744410666,8.92350890777519,0.00721588635933179,165.5425170625651,0.004453497881225511,1
4059,4,2.031046783335122,27.032826976538395,1,2,17.651859052210682,66.18523665173078,50.65797831130362,0.4975205970735641,0,0.9559789191514935,0.01950537520067087,2.1928464828613365,0.0075696488430277995,83.74215937513611,0.011415742260159475,1
4060,0,56.21444545085757,17.29688761040997,0,1,73.14935576710249,66.11001892575759,18.022072436444404,43.6394651355221,1,0.4442826804737485,0.05279568468946088,24.495969261926074,0.0,233.60986398980629,0.0019018147221357073,1
4061,1,46.52785720120073,29.60771175475615,0,2,87.13076883444161,21.361831348927772,39.57005156871097,94.9687481298954,1,0.9917699064830143,0.05730122836153753,71.04588411123733,0.0,308.54220541640404,0.0032143735471462085,0
4062,2,65.6731206223462,24.671370022398808,0,0,4.577466303394406,0.6166387023017417,63.7736955593103,46.59453264489307,1,0.27632730956695295,0.061387211364856975,28.52380441965085,0.0,244.19033665391532,0.001131606238894614,1
4063,3,14.670057583365992,44.83074382393344,1,1,70.66958197113723,12.261175908840382,50.0532482970594,89.81999403282519,0,0.6288624065997471,0.013339296528142409,2.842880420114869,0.002506529846680095,97.10940421957557,0.006475813595787316,1
4064,4,84.09248945898514,74.66761652876862,1,2,64.6235583381366,95.49476369716888,38.13359862540311,59.498703162056664,1,0.44353181948590015,0.010376092175625864,0.9282089748432368,0.004472526893907681,47.36307080018281,0.009364507043738413,1
4065,0,14.62214884605273,55.412940792695665,1,0,62.387946446652634,85.83181611043804,43.87992923912519,62.14178050821687,0,0.2165891885357788,0.02275652445865635,0.9126658340250029,0.005162446505285812,46.779241966824365,0.004630027653277393,1
4066,1,89.13436048800236,60.91783079397185,1,0,29.535825402084058,17.238075566937283,64.31832734562187,80.18076576534531,1,0.19856486699517828,0.06674126193705211,1.8558754732400489,0.0064808494650475,75.69665369426492,0.002623165684100203,1
4067,2,44.9521172595703,47.00785964580842,1,2,4.562961377961172,65.94892013449497,92.08582046225425,28.816006206472622,1,0.3912064997178003,0.00420998880845716,0.5435711859833751,0.00267288320460612,31.31360091464321,0.012493181103348574,1
4068,3,54.980525937269476,32.47336402028162,0,2,9.84860926506661,91.61721959539587,91.77810989691824,52.966622689978095,1,0.37262003883575356,0.06546128995159695,78.43354599689418,0.0,315.5838251522017,0.001180732369522778,0
